191.625938 193.747258 125.157900 43.133514 43.840620 50.911688 108.187338 171.826948 184.554870 180.312229 193.040151 128.693434 53.033009 46.669048 49.497475 43.840620 42.426407 73.539105 175.362482 178.898016 166.170094 56.568542 62.225397 70.710678 84.145707 70.710678 62.225397 56.568542 110.308658 178.898016 120.208153 73.539105 67.175144 76.367532 79.903066 71.417785 70.710678 72.124892 70.710678 170.412734 89.095454 81.317280 76.367532 80.610173 65.760931 65.053824 62.932504 74.246212 60.104076 140.714249 79.903066 115.965512 170.412734 211.424928 186.676190 199.404112 156.977705 94.045202 60.811183 114.551299 76.367532 147.785317 234.052345 263.043723 252.437121 263.043723 220.617316 104.651804 69.296465 96.166522 59.396970 169.705627 255.265548 271.529004 260.215295 261.629509 236.173665 133.643182 54.447222 81.317280 50.204581 175.362482 261.629509 266.579257 260.215295 248.194480 223.445743 155.563492 39.597980 79.903066 51.618795 170.412734 224.152850 261.629509 265.165043 253.144228 220.617316 152.027958 34.648232 77.781746 60.811183 163.341666 111.722871 168.291414 245.366053 149.906638 120.208153 126.572114 38.890873 70.003571 67.175144 191.625938 113.844192 152.735065 239.709199 115.258405 87.681241 138.592929 48.083261 57.275649 74.953319 250.315801 197.282792 224.859956 243.244733 171.826948 131.521861 176.069589 61.518290 41.719300 62.932504 256.679762 279.307179 270.114790 235.466558 237.587878 225.567063 195.868578 77.781746 38.183766 33.941125 229.102597 257.386868 247.487373 237.587878 224.859956 256.679762 178.898016 66.468037 31.819805 27.577164 184.554870 193.040151 230.516811 184.554870 181.726443 207.889394 138.592929 26.870058 28.991378 36.769553 154.856385 176.776695 220.617316 171.826948 163.341666 164.048773 105.358910 24.041631 30.405592 44.547727 109.601551 212.839141 185.261977 154.856385 147.078210 166.170094 72.831998 28.284271 30.405592 38.183766 43.840620 219.203102 202.939646 159.806133 181.726443 136.471609 36.769553 30.405592 28.284271 45.254834 45.961941 193.747258 246.073160 213.546248 168.291414 106.066017 26.870058 28.991378 28.991378 
190.918831 155.563492 45.254834 40.305087 39.597980 35.355339 39.597980 38.890873 138.592929 185.969083 175.362482 69.296465 55.861436 56.568542 46.669048 41.012193 55.861436 43.840620 53.033009 164.755880 120.915260 77.074639 78.488853 84.145707 69.296465 67.175144 70.710678 57.275649 53.740115 84.852814 99.702056 70.710678 70.710678 76.367532 67.175144 74.953319 83.438600 75.660426 67.175144 48.083261 80.610173 101.116270 124.450793 121.622366 143.542677 139.300036 122.329473 103.944697 76.367532 48.790368 87.681241 180.312229 225.567063 250.315801 275.064538 232.638131 146.371104 140.714249 96.166522 46.669048 98.287843 231.931024 265.165043 279.307179 289.913780 270.821897 166.877200 125.865007 92.630988 54.447222 106.066017 240.416306 269.407684 275.064538 284.256926 277.892965 227.688384 91.923882 63.639610 60.811183 101.116270 255.265548 272.943218 275.771645 282.135606 279.307179 246.780267 91.216775 43.133514 55.154329 76.367532 162.634560 257.386868 275.064538 255.265548 243.244733 239.709199 117.379726 33.941125 50.911688 95.459415 95.459415 170.412734 247.487373 135.057395 148.492424 181.726443 185.969083 38.890873 41.719300 125.157900 157.684812 188.090404 255.972655 178.190909 113.844192 182.433550 219.203102 53.740115 68.589358 152.027958 228.395490 262.336616 265.872150 237.587878 200.818326 247.487373 234.759451 96.166522 115.258405 154.856385 274.357431 265.165043 260.215295 281.428499 277.892965 277.185858 205.060967 166.170094 111.722871 131.521861 242.537626 270.821897 243.244733 268.700577 285.671140 259.508189 179.605122 178.898016 53.740115 91.216775 195.868578 205.768073 202.232539 252.437121 263.750829 226.274170 178.190909 45.961941 38.183766 62.225397 161.927453 183.847763 232.638131 228.395490 226.274170 205.768073 151.320851 34.648232 48.083261 39.597980 135.764502 173.241161 182.433550 207.889394 209.303607 189.504617 108.894444 53.740115 50.911688 82.024387 93.338095 202.232539 199.404112 239.002092 196.575685 140.714249 97.580736 37.476659 36.062446 75.660426 98.287843 233.345238 247.487373 212.839141 138.592929 157.684812 72.124892 28.991378 27.577164 
185.261977 181.019336 111.722871 38.890873 44.547727 50.204581 57.982756 137.178716 179.605122 178.190909 185.261977 127.279221 53.033009 56.568542 57.275649 67.882251 60.811183 55.154329 150.613744 177.483802 149.906638 60.104076 59.396970 71.417785 88.388348 86.974134 77.781746 62.225397 78.488853 164.048773 96.166522 66.468037 108.894444 195.868578 219.910209 228.395490 221.324423 120.208153 63.639610 123.743687 63.639610 101.823376 195.161472 272.236111 277.892965 278.600072 280.014285 211.424928 84.145707 93.338095 59.396970 132.228968 242.537626 282.135606 287.085353 286.378246 282.135606 255.265548 118.793939 77.781746 53.033009 135.057395 261.629509 287.085353 288.499567 288.499567 287.792460 263.750829 145.663997 54.447222 40.305087 128.693434 193.040151 201.525433 267.993470 284.964033 221.324423 192.333044 135.057395 35.355339 38.890873 140.007143 186.676190 174.655375 231.223917 264.457936 170.412734 178.898016 113.844192 35.355339 45.254834 180.312229 156.977705 147.078210 235.466558 249.608694 163.341666 140.007143 142.128463 41.012193 55.154329 229.102597 214.960461 222.738636 258.093975 255.972655 224.152850 173.948268 182.433550 41.012193 64.346717 232.638131 281.428499 284.964033 262.336616 264.457936 272.236111 270.114790 214.960461 33.941125 86.267027 205.060967 281.428499 282.842712 206.475180 208.596500 272.943218 280.721392 196.575685 46.669048 103.944697 184.554870 267.286363 275.064538 233.345238 207.889394 269.407684 266.579257 182.433550 59.396970 60.104076 177.483802 245.366053 249.608694 259.508189 255.265548 245.366053 241.123412 171.119841 50.204581 24.041631 136.471609 232.638131 229.102597 210.010714 197.989899 210.010714 224.152850 106.066017 34.648232 26.162951 82.731493 220.617316 259.508189 249.608694 236.880772 243.951840 206.475180 57.982756 29.698485 32.526912 53.740115 177.483802 258.801082 279.307179 272.943218 233.345238 141.421356 28.284271 33.941125 42.426407 56.568542 135.057395 187.383297 248.194480 237.587878 151.320851 71.417785 47.376154 43.133514 45.254834 62.932504 152.027958 127.279221 128.693434 116.672619 112.429978 65.053824 47.376154 41.012193 
193.040151 179.605122 87.681241 43.840620 43.133514 41.719300 46.669048 114.551299 182.433550 181.726443 188.797511 77.781746 51.618795 55.154329 56.568542 62.225397 54.447222 55.861436 120.208153 179.605122 141.421356 56.568542 63.639610 74.953319 83.438600 89.802561 79.195959 74.953319 65.053824 163.341666 100.409163 76.367532 70.710678 56.568542 62.932504 58.689863 50.911688 67.882251 73.539105 127.986327 70.003571 92.630988 101.116270 126.572114 125.865007 99.702056 104.651804 77.074639 73.539105 94.752309 79.195959 125.157900 168.998521 237.587878 236.880772 221.324423 234.052345 148.492424 82.024387 74.953319 72.831998 123.743687 217.788889 270.821897 264.457936 251.730014 260.922402 195.868578 84.852814 67.175144 58.689863 117.379726 242.537626 263.043723 262.336616 253.851334 246.073160 208.596500 96.873629 49.497475 50.911688 111.722871 251.730014 270.114790 265.165043 254.558441 241.830519 207.182287 97.580736 46.669048 52.325902 145.663997 180.312229 201.525433 249.608694 250.315801 214.960461 171.119841 90.509668 51.618795 57.275649 175.362482 141.421356 94.752309 197.989899 210.717821 98.287843 109.601551 86.267027 47.376154 56.568542 219.203102 163.341666 120.915260 213.546248 202.939646 100.409163 101.116270 112.429978 36.062446 75.660426 231.931024 248.194480 218.495995 265.165043 219.203102 178.190909 161.220346 140.714249 31.112698 72.124892 219.203102 284.256926 277.892965 271.529004 219.203102 248.194480 231.223917 130.814755 27.577164 31.819805 182.433550 262.336616 222.031529 260.922402 211.424928 227.688384 226.274170 91.923882 28.284271 26.870058 149.906638 195.868578 210.717821 210.010714 167.584307 174.655375 180.312229 46.669048 28.284271 35.355339 120.915260 185.261977 195.868578 205.768073 168.998521 148.492424 154.856385 32.526912 30.405592 43.133514 65.760931 200.111219 218.495995 175.362482 137.178716 166.877200 127.986327 26.870058 30.405592 38.890873 48.083261 187.383297 233.345238 178.898016 166.877200 165.462987 63.639610 30.405592 27.577164 34.648232 72.124892 174.655375 231.223917 238.294985 204.353860 130.107648 25.455844 28.284271 26.870058 
154.149278 67.882251 45.961941 47.376154 49.497475 55.154329 52.325902 120.915260 183.847763 183.140656 69.296465 45.254834 53.033009 62.225397 77.074639 87.681241 86.974134 77.074639 146.371104 178.898016 53.033009 62.225397 67.882251 66.468037 72.831998 75.660426 77.074639 69.296465 91.923882 173.948268 69.296465 77.781746 82.731493 60.104076 51.618795 54.447222 48.083261 43.840620 69.296465 147.785317 70.003571 118.793939 126.572114 124.450793 149.906638 144.249783 125.865007 135.764502 76.367532 118.086832 82.024387 137.178716 168.291414 195.868578 244.658946 222.738636 222.738636 234.052345 115.965512 108.187338 77.074639 119.501046 179.605122 239.709199 266.579257 253.851334 241.830519 241.830519 158.391919 76.367532 69.296465 86.974134 197.989899 253.851334 257.386868 249.608694 239.002092 217.788889 166.877200 58.689863 55.861436 67.882251 205.768073 259.508189 265.872150 255.265548 243.244733 226.981277 170.412734 65.053824 50.204581 105.358910 221.324423 186.676190 180.312229 217.081782 232.638131 162.634560 103.944697 98.287843 65.053824 172.534055 195.868578 146.371104 89.095454 171.826948 207.889394 86.974134 91.216775 110.308658 82.731493 198.697006 226.981277 162.634560 112.429978 200.818326 231.223917 115.258405 109.601551 114.551299 101.116270 193.747258 274.357431 240.416306 214.253355 262.336616 257.386868 178.898016 175.362482 115.258405 137.885822 178.898016 267.286363 286.378246 272.236111 265.872150 261.629509 219.910209 194.454365 85.559921 82.024387 179.605122 244.658946 263.750829 215.667568 232.638131 253.144228 185.261977 156.270599 66.468037 29.698485 164.755880 214.960461 197.282792 197.282792 214.960461 170.412734 149.199531 103.944697 55.861436 38.890873 149.199531 207.182287 176.069589 179.605122 202.939646 157.684812 147.078210 68.589358 41.012193 42.426407 144.956890 184.554870 200.818326 215.667568 169.705627 136.471609 151.320851 33.941125 41.719300 41.012193 155.563492 153.442172 213.546248 231.223917 181.019336 168.291414 91.923882 26.162951 47.376154 56.568542 165.462987 164.755880 164.048773 233.345238 233.345238 185.261977 33.941125 25.455844 64.346717 
188.797511 124.450793 43.133514 38.890873 42.426407 38.890873 38.183766 86.267027 176.069589 185.261977 113.844192 46.669048 46.669048 50.204581 65.760931 55.861436 52.325902 52.325902 80.610173 178.190909 53.033009 58.689863 66.468037 73.539105 80.610173 80.610173 75.660426 72.831998 57.982756 139.300036 69.296465 70.710678 65.760931 69.296465 67.175144 72.831998 66.468037 74.953319 77.781746 92.630988 76.367532 93.338095 130.814755 170.412734 158.391919 183.140656 185.261977 113.844192 88.388348 67.882251 98.994949 147.078210 225.567063 255.972655 263.043723 279.307179 275.771645 175.362482 101.823376 55.861436 95.459415 191.625938 259.508189 281.428499 281.428499 287.085353 282.842712 241.830519 108.187338 52.325902 73.539105 219.910209 263.043723 279.307179 282.135606 280.014285 275.771645 250.315801 133.643182 36.769553 58.689863 218.495995 267.993470 286.378246 285.671140 284.256926 283.549819 250.315801 132.936075 32.526912 80.610173 164.048773 159.099026 205.060967 276.478751 257.386868 173.241161 154.149278 126.572114 33.234019 108.894444 156.977705 115.965512 139.300036 257.386868 209.303607 118.086832 144.956890 142.835570 31.112698 137.178716 198.697006 158.391919 206.475180 264.457936 230.516811 166.170094 145.663997 193.040151 33.234019 140.714249 265.165043 248.901587 268.700577 274.357431 251.730014 250.315801 239.002092 211.424928 52.325902 125.865007 260.215295 289.206674 270.821897 275.064538 245.366053 284.256926 277.185858 197.282792 64.346717 76.367532 227.688384 267.993470 239.002092 257.386868 225.567063 266.579257 257.386868 146.371104 42.426407 44.547727 190.211724 225.567063 249.608694 178.190909 213.546248 238.294985 219.203102 94.045202 34.648232 31.819805 163.341666 207.889394 218.495995 223.445743 221.324423 202.232539 200.111219 66.468037 38.890873 38.183766 108.187338 212.132034 221.324423 193.040151 184.554870 219.203102 159.806133 45.254834 43.840620 36.769553 84.145707 182.433550 242.537626 214.253355 226.274170 199.404112 79.195959 52.325902 41.012193 26.162951 106.773124 145.663997 226.981277 258.801082 229.809704 132.228968 56.568542 33.234019 31.819805 
189.504617 192.333044 142.128463 65.760931 75.660426 98.287843 145.663997 182.433550 188.797511 184.554870 190.918831 154.149278 55.154329 37.476659 38.890873 36.062446 39.597980 76.367532 160.513239 185.261977 154.856385 50.204581 45.961941 51.618795 56.568542 64.346717 57.275649 55.861436 68.589358 166.170094 70.003571 55.154329 61.518290 70.710678 74.246212 84.145707 75.660426 74.953319 68.589358 112.429978 60.811183 70.710678 69.296465 66.468037 72.124892 72.124892 70.710678 70.710678 79.903066 74.246212 70.003571 96.166522 111.015765 168.998521 185.969083 180.312229 209.303607 169.705627 96.166522 63.639610 84.852814 131.521861 181.726443 259.508189 265.872150 272.943218 284.256926 252.437121 127.986327 71.417785 72.831998 140.714249 231.931024 276.478751 284.964033 283.549819 285.671140 270.821897 188.090404 52.325902 49.497475 137.178716 252.437121 275.771645 282.135606 282.842712 278.600072 267.993470 210.717821 45.254834 37.476659 130.814755 230.516811 263.043723 282.135606 284.964033 276.478751 239.709199 185.261977 43.840620 41.719300 156.977705 150.613744 129.400541 200.111219 276.478751 185.969083 121.622366 141.421356 52.325902 54.447222 190.211724 150.613744 129.400541 178.898016 272.236111 190.918831 114.551299 154.856385 69.296465 68.589358 232.638131 219.203102 212.132034 251.022907 275.064538 238.294985 197.989899 220.617316 86.974134 84.145707 209.303607 280.014285 281.428499 271.529004 275.064538 255.265548 273.650324 252.437121 87.681241 60.811183 173.948268 272.943218 280.014285 246.073160 282.842712 237.587878 276.478751 228.395490 60.104076 23.334524 131.521861 229.102597 242.537626 224.152850 192.333044 222.031529 241.830519 176.776695 32.526912 31.112698 102.530483 195.868578 210.010714 243.244733 210.717821 223.445743 205.060967 136.471609 34.648232 40.305087 53.740115 180.312229 227.688384 206.475180 190.918831 193.747258 202.939646 84.852814 44.547727 43.840620 41.719300 146.371104 229.102597 230.516811 205.060967 224.859956 142.128463 46.669048 48.083261 33.234019 56.568542 147.785317 167.584307 258.093975 256.679762 195.161472 81.317280 29.698485 34.648232 
68.589358 70.710678 68.589358 57.982756 44.547727 41.012193 39.597980 45.254834 57.275649 56.568542 69.296465 62.932504 60.104076 51.618795 54.447222 62.932504 43.133514 43.133514 43.133514 55.861436 71.417785 60.811183 64.346717 56.568542 73.539105 71.417785 55.154329 45.961941 43.133514 53.033009 74.246212 67.882251 81.317280 189.504617 201.525433 195.161472 178.898016 72.831998 43.840620 50.911688 67.882251 80.610173 175.362482 263.750829 258.801082 249.608694 226.981277 164.755880 53.740115 50.911688 64.346717 135.764502 279.307179 266.579257 253.144228 249.608694 231.931024 216.374675 70.710678 55.861436 66.468037 207.889394 269.407684 263.750829 269.407684 248.194480 199.404112 210.010714 81.317280 54.447222 55.861436 221.324423 152.027958 149.906638 265.872150 172.534055 117.379726 123.743687 90.509668 53.740115 43.840620 222.031529 214.253355 168.291414 241.830519 173.948268 163.341666 163.341666 95.459415 49.497475 43.840620 266.579257 231.223917 219.910209 226.981277 200.111219 190.918831 199.404112 127.986327 50.911688 96.166522 276.478751 288.499567 279.307179 244.658946 221.324423 239.002092 243.244733 135.057395 59.396970 207.889394 263.750829 287.792460 271.529004 204.353860 201.525433 245.366053 239.002092 113.844192 64.346717 212.132034 241.830519 284.256926 253.144228 140.007143 166.877200 241.123412 229.102597 103.237590 46.669048 188.090404 220.617316 276.478751 197.989899 152.027958 137.178716 207.889394 217.788889 123.036580 89.095454 104.651804 189.504617 252.437121 135.764502 161.220346 111.015765 156.977705 198.697006 87.681241 49.497475 67.882251 134.350288 234.759451 212.132034 207.889394 183.847763 178.190909 170.412734 55.861436 41.719300 73.539105 90.509668 227.688384 241.123412 145.663997 164.755880 175.362482 131.521861 42.426407 42.426407 77.074639 87.681241 160.513239 221.324423 144.249783 164.048773 140.007143 88.388348 40.305087 42.426407 81.317280 184.554870 114.551299 144.249783 126.572114 119.501046 82.024387 111.015765 38.183766 43.840620 166.877200 192.333044 202.939646 65.053824 62.932504 53.740115 60.811183 153.442172 70.710678 43.840620 
67.882251 71.417785 67.175144 63.639610 52.325902 41.719300 39.597980 47.376154 57.982756 55.861436 69.296465 68.589358 56.568542 58.689863 48.083261 54.447222 58.689863 41.012193 46.669048 57.275649 71.417785 63.639610 62.932504 57.982756 63.639610 60.104076 50.911688 37.476659 43.840620 53.033009 74.953319 65.053824 70.710678 130.814755 202.939646 161.927453 151.320851 72.831998 43.840620 50.204581 76.367532 61.518290 120.208153 249.608694 253.851334 245.366053 224.859956 166.877200 50.204581 50.204581 79.195959 77.781746 255.265548 274.357431 250.315801 243.951840 231.223917 217.788889 82.024387 53.740115 67.175144 124.450793 272.943218 249.608694 263.750829 255.972655 232.638131 229.102597 103.237590 56.568542 61.518290 168.998521 173.948268 138.592929 236.880772 217.788889 125.157900 151.320851 101.823376 54.447222 40.305087 203.646753 224.859956 171.119841 234.052345 183.847763 157.684812 131.521861 89.802561 52.325902 44.547727 245.366053 253.851334 224.859956 234.052345 188.797511 172.534055 173.948268 94.752309 53.740115 167.584307 254.558441 289.206674 278.600072 253.144228 214.960461 226.981277 234.052345 113.844192 56.568542 219.203102 253.144228 287.792460 276.478751 227.688384 212.839141 241.830519 248.194480 91.923882 64.346717 210.010714 231.223917 286.378246 263.043723 152.735065 167.584307 241.830519 226.981277 63.639610 51.618795 174.655375 202.939646 284.256926 207.889394 149.199531 164.755880 231.223917 200.818326 72.831998 44.547727 79.903066 164.048773 258.093975 153.442172 138.592929 111.015765 210.717821 161.927453 109.601551 44.547727 70.710678 136.471609 238.294985 205.768073 161.220346 144.956890 176.776695 127.279221 41.012193 43.840620 74.953319 108.187338 231.931024 219.203102 128.693434 171.826948 158.391919 91.216775 40.305087 44.547727 74.246212 118.793939 172.534055 208.596500 108.894444 161.220346 118.793939 58.689863 40.305087 44.547727 111.015765 202.939646 103.237590 152.735065 131.521861 131.521861 82.024387 66.468037 40.305087 45.254834 200.818326 219.910209 125.865007 76.367532 76.367532 57.982756 86.267027 115.258405 38.890873 47.376154 
65.760931 64.346717 62.932504 43.133514 55.861436 57.982756 43.133514 45.961941 43.133514 51.618795 67.882251 65.053824 71.417785 152.027958 161.927453 173.241161 161.220346 58.689863 43.133514 50.911688 72.831998 80.610173 125.865007 250.315801 254.558441 245.366053 224.859956 140.007143 49.497475 50.204581 62.932504 104.651804 233.345238 267.993470 260.922402 251.730014 231.931024 202.939646 61.518290 53.740115 62.225397 175.362482 290.620887 274.357431 257.386868 258.093975 235.466558 223.445743 75.660426 55.154329 67.175144 227.688384 260.215295 239.002092 265.165043 226.274170 133.643182 150.613744 85.559921 54.447222 56.568542 235.466558 141.421356 130.107648 251.022907 190.918831 156.977705 120.915260 89.095454 51.618795 44.547727 228.395490 233.345238 193.040151 234.759451 183.847763 189.504617 195.161472 104.651804 48.790368 45.254834 265.872150 236.173665 197.282792 238.294985 201.525433 197.282792 194.454365 150.613744 49.497475 65.760931 279.307179 283.549819 275.771645 262.336616 212.132034 248.194480 241.830519 154.856385 60.811183 194.454365 265.165043 290.620887 280.721392 245.366053 205.060967 246.073160 239.709199 145.663997 60.104076 222.738636 248.194480 290.620887 259.508189 171.119841 138.592929 231.931024 233.345238 136.471609 42.426407 204.353860 222.031529 282.135606 243.951840 156.270599 130.107648 205.768073 220.617316 137.885822 94.045202 154.856385 210.010714 272.943218 185.261977 144.956890 121.622366 131.521861 215.667568 115.258405 55.154329 76.367532 136.471609 250.315801 148.492424 149.199531 158.391919 123.036580 188.090404 91.923882 36.769553 71.417785 82.024387 217.788889 214.960461 207.182287 179.605122 197.989899 167.584307 70.710678 39.597980 74.246212 62.932504 181.019336 234.759451 176.776695 126.572114 182.433550 138.592929 47.376154 39.597980 75.660426 64.346717 137.178716 210.010714 182.433550 131.521861 160.513239 100.409163 47.376154 40.305087 78.488853 111.722871 152.027958 131.521861 147.785317 126.572114 105.358910 95.459415 79.195959 38.890873 83.438600 196.575685 212.132034 82.731493 76.367532 65.053824 48.790368 134.350288 112.429978 45.254834 
